"pq_nome","date","place","id","female","age","general","frequency","duration","origin","commute","means","home","motivation","other_motiv","activity","other_activ","prs_score","education","income","mot_active","mot_personal","act_active","act_personal","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree","presence_agua","income_p","frequency_p","duration_p"
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",476,"Male",32,"Excellent","1 or 2 times a week","1 to 2h","Home","5 to 15 min","Car/Taxi","4007001","Stroll with child/elderly"," ","play with child"," ","5.8","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,6,120
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",477,"Male",66,"Good","Once a month","1 to 2h","Home","5 to 15 min","Car/Taxi","05541-040","Get closer to animals and nature"," ","walk"," ","3.93333333333333","secondary school","< 2 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,2,1,120
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",478,"Female",60,"Very good","Once a month","1 to 2h","Home","5 to 15 min","Car/Taxi","5362050","Stroll with child/elderly"," ","walk"," ","5.2","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,1,120
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",479,"Female",46,"Good","Once a month","2 to 3h","Home","30 min to 1h","Car/Taxi","Jardim Maria Rosa","Stroll with child/elderly"," ","play with child"," ","5.2","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,1,150
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",480,"Female",49,"Very good","Every 2 or 3 months","2 to 3h","Home","5 to 15 min","Car/Taxi","6764040","Stroll with child/elderly"," ","play with child"," ","5.13333333333333","university degree","10 to 20 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,15,0.4,150
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",481,"Female",45,"Excellent","2 or 3 times a month","30 min to 1h","Home","15 to 30 min","Car/Taxi","5658070","Get closer to animals and nature"," ","walk"," ","5.6","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,2.5,60
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",482,"Female",73,"Very good","1 or 2 times a year","1 to 2h","Home","15 to 30 min","Car/Taxi","Morumbi","Breath clean air"," ","observe animals/landscape"," ","5.86666666666667","university degree","4 to 10 MW",0,1,0,1,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,0.125,120
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",483,"Female",48,"Fair","Never/First time","2 to 3h","Home","30 min to 1h","Car/Taxi","4304001","Event/specific activity"," ","snack/picnic"," ","4.8","university degree"," ",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,NA,0.01,150
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",484,"Female",54,"Excellent","Never/First time","30 min to 1h","Other origin","15 to 30 min","Car/Taxi","5629000","Physical activity"," ","walk"," ","5.2","secondary school","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,0.01,60
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",485,"Female",37,"Very good","Never/First time",">3h","Home","30 min to 1h","Car/Taxi","9920450","Event/specific activity"," ","snack/picnic"," ","4.86666666666667","secondary school","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,0.01,180
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",486,"Female",55,"Excellent","2 or 3 times a month","30 min to 1h","Home","Around 5 min","Car/Taxi","5612001","Contemplate nature"," ","walk"," ","4.6","secondary school","10 to 20 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,15,2.5,60
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",487,"Male",30,"Very good","Never/First time",">3h","Home","15 to 30 min","Car/Taxi","Morumbi","Stroll with child/elderly"," ","play with child"," ","5.06666666666667","university degree","10 to 20 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,15,0.01,180
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",488,"Female",44,"Good","Every 2 or 3 months",">3h","Home","15 to 30 min","Car/Taxi","4363040","Stroll with child/elderly"," ","observe animals/landscape"," ","5.46666666666667","university degree","4 to 10 MW",1,0,0,1,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,0.4,180
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",489,"Female",48,"Very good","1 or 2 times a year","30 min to 1h","Home","15 to 30 min","Car/Taxi","5632010","Get closer to animals and nature"," ","walk"," ","3.53333333333333","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,0.125,60
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",490,"Male",47,"Fair","2 or 3 times a month","1 to 2h","Home","15 to 30 min","Car/Taxi","9920450","Stroll with child/elderly"," ","walk"," ","5.06666666666667","secondary school","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,2.5,120
"ALFREDO VOLPI","27-04-19","Alfredo Volpi",491,"Female",56,"Good","2 or 3 times a month","30 min to 1h","Other origin","5 to 15 min","Car/Taxi","5527080","Get closer to animals and nature"," ","walk"," ","5.8","university degree","4 to 10 MW",1,0,1,0,"MORUMBI","11.6901095355401","51.8049991452547","0.22044415750423","2.41621253405995","0.541871249360914","3.07485339259568","0.0884475595162885","50.1698341794073","20.0679336717629","0.430493107376172","0.154822896900696","5.79517329032354","0.164259753387393","0.0334695466043977","0.395631067961165",675,270,6,31,"94.0405669562891","33.3722304393391","0.994409536982151","94.0405669562891","0.0316425120772947",449,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,136197,"BUTANTA","Urbano","0.09","0.08","0.23","0.04","0.07","1.09","0.37","0.28","0.31","0.97","0.73","0.42",26,"136204.483","13.9869201453721","1875453.6713424","7462.52881406248","9.51853165058989","2381.289",54,"0.59241554643895","36.2626282448725","36.5091501734218","7.30696995545171","90.1332879250108","55.7719749432906","21594.7157429233","0.451958410951416","0.712451322179162",1,7,2.5,60
